order_number,order_id,ship_date,ship_mode,address_id
1189,US-2014-112914,2014-09-30,Standard Class,ADD-00424
1188,CA-2014-123344,2014-09-29,Standard Class,ADD-00578
1187,US-2014-134733,2014-09-28,Standard Class,ADD-00542
1186,CA-2014-116904,2014-09-28,Standard Class,ADD-00310
1185,CA-2014-163650,2014-09-25,First Class,ADD-00087
1184,CA-2014-113964,2014-09-30,Standard Class,ADD-00054
1183,CA-2014-116904,2014-09-28,Standard Class,ADD-00310
1182,CA-2014-116904,2014-09-28,Standard Class,ADD-00310
1181,CA-2014-147900,2014-09-28,Standard Class,ADD-00231
1180,CA-2014-116904,2014-09-28,Standard Class,ADD-00310
1179,CA-2014-163559,2014-09-28,Second Class,ADD-00056
1178,CA-2014-148369,2014-09-27,Standard Class,ADD-00085
1177,CA-2014-163650,2014-09-25,First Class,ADD-00087
1176,US-2014-134733,2014-09-28,Standard Class,ADD-00542
1175,CA-2014-158225,2014-09-28,Standard Class,ADD-00592
1174,CA-2014-158225,2014-09-28,Standard Class,ADD-00592
1173,CA-2014-127488,2014-09-24,Second Class,ADD-00175
1172,CA-2014-156160,2014-09-29,Standard Class,ADD-00056
1171,CA-2014-156160,2014-09-29,Standard Class,ADD-00056
1170,CA-2014-156160,2014-09-29,Standard Class,ADD-00056
1169,CA-2014-103191,2014-09-27,Standard Class,ADD-00349
1168,CA-2014-156160,2014-09-29,Standard Class,ADD-00056
1167,US-2014-135972,2014-09-23,Second Class,ADD-00624
1166,CA-2014-168823,2014-09-24,First Class,ADD-00083
1165,CA-2014-117478,2014-09-24,First Class,ADD-00082
1164,CA-2014-168823,2014-09-24,First Class,ADD-00083
1163,US-2014-135972,2014-09-23,Second Class,ADD-00624
1162,US-2014-166310,2014-09-23,First Class,ADD-00403
1161,CA-2014-125514,2014-09-22,First Class,ADD-00374
1160,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1159,CA-2014-125514,2014-09-22,First Class,ADD-00374
1158,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1157,CA-2014-125514,2014-09-22,First Class,ADD-00374
1156,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1155,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1154,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1153,CA-2014-153969,2014-09-25,Standard Class,ADD-00578
1152,CA-2014-124513,2014-09-25,Standard Class,ADD-00054
1151,CA-2014-126480,2014-09-24,Standard Class,ADD-00540
1150,CA-2014-166744,2014-09-24,Standard Class,ADD-00093
1149,US-2014-134614,2014-09-25,Standard Class,ADD-00353
1148,CA-2014-125997,2014-09-23,First Class,ADD-00054
1147,CA-2014-125997,2014-09-23,First Class,ADD-00054
1146,CA-2014-125997,2014-09-23,First Class,ADD-00054
1145,CA-2014-120411,2014-09-23,First Class,ADD-00349
1144,CA-2014-120411,2014-09-23,First Class,ADD-00349
1143,CA-2014-133704,2014-09-26,Standard Class,ADD-00515
1142,CA-2014-166744,2014-09-24,Standard Class,ADD-00093
1141,CA-2014-133704,2014-09-26,Standard Class,ADD-00515
1140,CA-2014-125997,2014-09-23,First Class,ADD-00054
1139,CA-2014-166744,2014-09-24,Standard Class,ADD-00093
1138,CA-2014-156433,2014-09-26,Standard Class,ADD-00579
1137,CA-2014-151953,2014-09-25,Standard Class,ADD-00150
1136,CA-2014-125997,2014-09-23,First Class,ADD-00054
1135,CA-2014-156433,2014-09-26,Standard Class,ADD-00579
1134,CA-2014-125997,2014-09-23,First Class,ADD-00054
1133,CA-2014-132787,2014-09-23,Standard Class,ADD-00623
1132,CA-2014-156601,2014-09-24,Standard Class,ADD-00528
1131,CA-2014-168130,2014-09-19,Same Day,ADD-00054
1130,US-2014-106992,2014-09-21,Second Class,ADD-00423
1129,US-2014-106992,2014-09-21,Second Class,ADD-00423
1128,CA-2014-127299,2014-09-24,Standard Class,ADD-00123
1127,CA-2014-127299,2014-09-24,Standard Class,ADD-00123
1126,CA-2014-159849,2014-09-19,Same Day,ADD-00579
1125,CA-2014-138177,2014-09-24,Standard Class,ADD-00492
1124,US-2014-117170,2014-09-24,Standard Class,ADD-00116
1123,CA-2014-103940,2014-09-21,Standard Class,ADD-00621
1122,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1121,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1120,CA-2014-112851,2014-09-21,Standard Class,ADD-00536
1119,CA-2014-103940,2014-09-21,Standard Class,ADD-00621
1118,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1117,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1116,US-2014-158638,2014-09-21,Standard Class,ADD-00080
1115,CA-2014-103940,2014-09-21,Standard Class,ADD-00621
1114,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1113,US-2014-117170,2014-09-24,Standard Class,ADD-00116
1112,CA-2014-103940,2014-09-21,Standard Class,ADD-00621
1111,CA-2014-131947,2014-09-22,Standard Class,ADD-00611
1110,CA-2014-141152,2014-09-19,First Class,ADD-00055
1109,CA-2014-149594,2014-09-19,Standard Class,ADD-00080
1108,CA-2014-138100,2014-09-20,Standard Class,ADD-00054
1107,CA-2014-138100,2014-09-20,Standard Class,ADD-00054
1106,CA-2014-113362,2014-09-19,Standard Class,ADD-00072
1105,CA-2014-113362,2014-09-19,Standard Class,ADD-00072
1104,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1103,US-2014-127635,2014-09-18,Second Class,ADD-00443
1102,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1101,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1100,US-2014-127635,2014-09-18,Second Class,ADD-00443
1099,US-2014-127635,2014-09-18,Second Class,ADD-00443
1098,CA-2014-159184,2014-09-19,Standard Class,ADD-00144
1097,US-2014-100853,2014-09-19,Standard Class,ADD-00348
1096,US-2014-127635,2014-09-18,Second Class,ADD-00443
1095,US-2014-100853,2014-09-19,Standard Class,ADD-00348
1094,CA-2014-145576,2014-09-18,Second Class,ADD-00179
1093,CA-2014-145576,2014-09-18,Second Class,ADD-00179
1092,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1091,CA-2014-159184,2014-09-19,Standard Class,ADD-00144
1090,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1089,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1088,CA-2014-160766,2014-09-14,Same Day,ADD-00053
1087,CA-2014-132962,2014-09-16,First Class,ADD-00083
1086,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1085,US-2014-156216,2014-09-17,Standard Class,ADD-00123
1084,CA-2014-113859,2014-09-17,Standard Class,ADD-00455
1083,CA-2014-145212,2014-09-19,Standard Class,ADD-00054
1082,CA-2014-132962,2014-09-16,First Class,ADD-00083
1081,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1080,CA-2014-126277,2014-09-18,Second Class,ADD-00223
1079,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1078,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1077,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1076,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1075,CA-2014-140039,2014-09-17,Standard Class,ADD-00495
1074,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1073,CA-2014-142769,2014-09-13,Same Day,ADD-00621
1072,CA-2014-116246,2014-09-17,Second Class,ADD-00056
1071,CA-2014-103702,2014-09-17,Standard Class,ADD-00238
1070,US-2014-150924,2014-09-16,Second Class,ADD-00425
1069,CA-2014-138527,2014-09-17,Standard Class,ADD-00113
1068,US-2014-119081,2014-09-19,Standard Class,ADD-00368
1067,US-2014-119081,2014-09-19,Standard Class,ADD-00368
1066,US-2014-119081,2014-09-19,Standard Class,ADD-00368
1065,US-2014-119081,2014-09-19,Standard Class,ADD-00368
1064,CA-2014-101476,2014-09-13,First Class,ADD-00059
1063,CA-2014-138527,2014-09-17,Standard Class,ADD-00113
1062,CA-2014-138527,2014-09-17,Standard Class,ADD-00113
1061,CA-2014-112837,2014-09-16,Standard Class,ADD-00567
1060,CA-2014-113383,2014-09-13,First Class,ADD-00036
1059,CA-2014-113383,2014-09-13,First Class,ADD-00036
1058,CA-2014-125731,2014-09-16,Standard Class,ADD-00605
1057,CA-2014-125731,2014-09-16,Standard Class,ADD-00605
1056,US-2014-138835,2014-09-14,Standard Class,ADD-00105
1055,CA-2014-102869,2014-09-14,Second Class,ADD-00082
1054,CA-2014-126403,2014-09-12,Second Class,ADD-00006
1053,CA-2014-144407,2014-09-15,Standard Class,ADD-00269
1052,CA-2014-102869,2014-09-14,Second Class,ADD-00082
1051,CA-2014-126403,2014-09-12,Second Class,ADD-00006
1050,CA-2014-102869,2014-09-14,Second Class,ADD-00082
1049,US-2014-131870,2014-09-11,First Class,ADD-00222
1048,US-2014-131870,2014-09-11,First Class,ADD-00222
1047,CA-2014-126403,2014-09-12,Second Class,ADD-00006
1046,CA-2014-126403,2014-09-12,Second Class,ADD-00006
1045,CA-2014-102869,2014-09-14,Second Class,ADD-00082
1044,US-2014-115196,2014-09-13,Standard Class,ADD-00118
1043,CA-2014-103527,2014-09-14,Second Class,ADD-00349
1042,CA-2014-146283,2014-09-15,Standard Class,ADD-00423
1041,CA-2014-168592,2014-09-14,Standard Class,ADD-00579
1040,CA-2014-140032,2014-09-13,Standard Class,ADD-00578
1039,CA-2014-168592,2014-09-14,Standard Class,ADD-00579
1038,CA-2014-146815,2014-09-13,Standard Class,ADD-00053
1037,CA-2014-146815,2014-09-13,Standard Class,ADD-00053
1036,CA-2014-107818,2014-09-14,Standard Class,ADD-00632
1035,CA-2014-107818,2014-09-14,Standard Class,ADD-00632
1034,US-2014-115987,2014-09-13,Second Class,ADD-00413
1033,CA-2014-168592,2014-09-14,Standard Class,ADD-00579
1032,CA-2014-146283,2014-09-15,Standard Class,ADD-00423
1031,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1030,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1029,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1028,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1027,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1026,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1025,CA-2014-107818,2014-09-14,Standard Class,ADD-00632
1024,CA-2014-139892,2014-09-12,Standard Class,ADD-00442
1023,CA-2014-132500,2014-09-12,Standard Class,ADD-00579
1022,CA-2014-123127,2014-09-12,Standard Class,ADD-00062
1021,CA-2014-128839,2014-09-13,Standard Class,ADD-00103
1020,CA-2014-163293,2014-09-11,First Class,ADD-00144
1019,CA-2014-146283,2014-09-15,Standard Class,ADD-00423
1018,CA-2014-163293,2014-09-11,First Class,ADD-00144
1017,CA-2014-128839,2014-09-13,Standard Class,ADD-00103
1016,CA-2014-107818,2014-09-14,Standard Class,ADD-00632
1015,CA-2014-117765,2014-09-13,Standard Class,ADD-00396
1014,CA-2014-105165,2014-09-10,First Class,ADD-00423
1013,CA-2014-126193,2014-09-14,Standard Class,ADD-00346
1012,CA-2014-117765,2014-09-13,Standard Class,ADD-00396
1011,CA-2014-131002,2014-09-12,Second Class,ADD-00396
1010,CA-2014-117765,2014-09-13,Standard Class,ADD-00396
1009,CA-2014-126193,2014-09-14,Standard Class,ADD-00346
1008,CA-2014-126193,2014-09-14,Standard Class,ADD-00346
1007,CA-2014-109918,2014-09-12,Second Class,ADD-00591
1006,CA-2014-100006,2014-09-13,Standard Class,ADD-00055
1005,CA-2014-131002,2014-09-12,Second Class,ADD-00396
1004,CA-2014-105165,2014-09-10,First Class,ADD-00423
1003,CA-2014-122882,2014-09-13,Standard Class,ADD-00081
1002,CA-2014-131002,2014-09-12,Second Class,ADD-00396
1001,CA-2014-109918,2014-09-12,Second Class,ADD-00591
1000,CA-2014-105165,2014-09-10,First Class,ADD-00423
999,CA-2014-131002,2014-09-12,Second Class,ADD-00396
998,CA-2014-122882,2014-09-13,Standard Class,ADD-00081
997,CA-2014-105165,2014-09-10,First Class,ADD-00423
996,CA-2014-117765,2014-09-13,Standard Class,ADD-00396
995,CA-2014-109918,2014-09-12,Second Class,ADD-00591
994,CA-2014-131002,2014-09-12,Second Class,ADD-00396
993,CA-2014-105165,2014-09-10,First Class,ADD-00423
992,CA-2014-122882,2014-09-13,Standard Class,ADD-00081
991,CA-2014-122882,2014-09-13,Standard Class,ADD-00081
990,CA-2014-130449,2014-09-09,First Class,ADD-00578
989,CA-2014-130449,2014-09-09,First Class,ADD-00578
988,CA-2014-136861,2014-09-07,First Class,ADD-00180
987,CA-2014-106572,2014-09-10,Standard Class,ADD-00225
986,US-2014-120236,2014-09-04,First Class,ADD-00426
985,CA-2014-125171,2014-09-03,Same Day,ADD-00053
984,CA-2014-158281,2014-09-07,Standard Class,ADD-00426
983,CA-2014-157721,2014-09-05,First Class,ADD-00069
982,US-2014-138828,2014-09-03,First Class,ADD-00053
981,CA-2014-106971,2014-09-08,Standard Class,ADD-00331
980,US-2014-138828,2014-09-03,First Class,ADD-00053
979,CA-2014-157721,2014-09-05,First Class,ADD-00069
978,CA-2014-151792,2014-09-07,Second Class,ADD-00349
977,CA-2014-127936,2014-09-04,First Class,ADD-00053
976,CA-2014-152268,2014-09-07,Standard Class,ADD-00388
975,CA-2014-126522,2014-09-05,Second Class,ADD-00541
974,CA-2014-165428,2014-09-04,First Class,ADD-00423
973,CA-2014-165428,2014-09-04,First Class,ADD-00423
972,CA-2014-109855,2014-09-05,Standard Class,ADD-00053
971,CA-2014-109855,2014-09-05,Standard Class,ADD-00053
970,CA-2014-143385,2014-09-05,Standard Class,ADD-00506
969,CA-2014-146500,2014-09-04,Standard Class,ADD-00025
968,CA-2014-146500,2014-09-04,Standard Class,ADD-00025
967,CA-2014-135699,2014-08-29,Same Day,ADD-00579
966,CA-2014-135699,2014-08-29,Same Day,ADD-00579
965,CA-2014-169775,2014-09-02,Second Class,ADD-00169
964,CA-2014-169775,2014-09-02,Second Class,ADD-00169
963,CA-2014-169775,2014-09-02,Second Class,ADD-00169
962,CA-2014-124688,2014-08-29,First Class,ADD-00096
961,CA-2014-143336,2014-09-01,Second Class,ADD-00578
960,CA-2014-101266,2014-08-30,Second Class,ADD-00096
959,CA-2014-143336,2014-09-01,Second Class,ADD-00578
958,CA-2014-124688,2014-08-29,First Class,ADD-00096
957,CA-2014-124688,2014-08-29,First Class,ADD-00096
956,CA-2014-143336,2014-09-01,Second Class,ADD-00578
955,CA-2014-103331,2014-09-01,Standard Class,ADD-00085
954,US-2014-115413,2014-09-01,Standard Class,ADD-00085
953,CA-2014-103331,2014-09-01,Standard Class,ADD-00085
952,CA-2014-103331,2014-09-01,Standard Class,ADD-00085
951,US-2014-115413,2014-09-01,Standard Class,ADD-00085
950,CA-2014-123260,2014-08-30,Standard Class,ADD-00517
949,CA-2014-107398,2014-08-30,Standard Class,ADD-00223
948,CA-2014-107398,2014-08-30,Standard Class,ADD-00223
947,CA-2014-103660,2014-08-30,Standard Class,ADD-00621
946,CA-2014-107398,2014-08-30,Standard Class,ADD-00223
945,CA-2014-104178,2014-08-29,Standard Class,ADD-00518
944,CA-2014-126200,2014-08-29,Standard Class,ADD-00425
943,CA-2014-126200,2014-08-29,Standard Class,ADD-00425
942,CA-2014-104178,2014-08-29,Standard Class,ADD-00518
941,CA-2014-115259,2014-08-27,Second Class,ADD-00223
940,CA-2014-115259,2014-08-27,Second Class,ADD-00223
939,CA-2014-115259,2014-08-27,Second Class,ADD-00223
938,CA-2014-104178,2014-08-29,Standard Class,ADD-00518
937,CA-2014-115259,2014-08-27,Second Class,ADD-00223
936,CA-2014-104178,2014-08-29,Standard Class,ADD-00518
935,CA-2014-107916,2014-08-26,First Class,ADD-00063
934,CA-2014-107916,2014-08-26,First Class,ADD-00063
933,CA-2014-106719,2014-08-24,Same Day,ADD-00319
932,CA-2014-120432,2014-08-26,Second Class,ADD-00217
931,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
930,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
929,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
928,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
927,CA-2014-154837,2014-08-27,Second Class,ADD-00517
926,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
925,CA-2014-124737,2014-08-27,Standard Class,ADD-00465
924,CA-2014-110639,2014-08-23,Same Day,ADD-00053
923,US-2014-112795,2014-08-28,Second Class,ADD-00280
922,CA-2014-110639,2014-08-23,Same Day,ADD-00053
921,US-2014-166828,2014-08-25,First Class,ADD-00361
920,CA-2014-123253,2014-08-25,Second Class,ADD-00231
919,CA-2014-130918,2014-08-24,Second Class,ADD-00168
918,CA-2014-166716,2014-08-25,Second Class,ADD-00347
917,CA-2014-114321,2014-08-25,Standard Class,ADD-00107
916,CA-2014-114321,2014-08-25,Standard Class,ADD-00107
915,CA-2014-114321,2014-08-25,Standard Class,ADD-00107
914,US-2014-164616,2014-08-21,Second Class,ADD-00223
913,US-2014-156559,2014-08-26,Standard Class,ADD-00387
912,CA-2014-121727,2014-08-24,Standard Class,ADD-00223
911,US-2014-164616,2014-08-21,Second Class,ADD-00223
910,CA-2014-133158,2014-08-21,Second Class,ADD-00519
909,CA-2014-133158,2014-08-21,Second Class,ADD-00519
908,US-2014-143581,2014-08-23,Standard Class,ADD-00145
907,CA-2014-111500,2014-08-21,Standard Class,ADD-00386
906,CA-2014-111500,2014-08-21,Standard Class,ADD-00386
905,CA-2014-111500,2014-08-21,Standard Class,ADD-00386
904,CA-2014-111500,2014-08-21,Standard Class,ADD-00386
903,CA-2014-129168,2014-08-23,Standard Class,ADD-00426
902,CA-2014-142839,2014-08-20,Standard Class,ADD-00083
901,US-2014-164406,2014-08-19,Standard Class,ADD-00580
900,CA-2014-141005,2014-08-18,First Class,ADD-00034
899,CA-2014-109043,2014-08-17,First Class,ADD-00159
898,CA-2014-109043,2014-08-17,First Class,ADD-00159
897,US-2014-164406,2014-08-19,Standard Class,ADD-00580
896,US-2014-164406,2014-08-19,Standard Class,ADD-00580
895,CA-2014-138023,2014-08-18,First Class,ADD-00408
894,US-2014-164406,2014-08-19,Standard Class,ADD-00580
893,US-2014-164406,2014-08-19,Standard Class,ADD-00580
892,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
891,CA-2014-109897,2014-08-16,Standard Class,ADD-00580
890,CA-2014-109302,2014-08-16,Standard Class,ADD-00050
889,CA-2014-153927,2014-08-13,First Class,ADD-00138
888,CA-2014-153927,2014-08-13,First Class,ADD-00138
887,CA-2014-109897,2014-08-16,Standard Class,ADD-00580
886,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
885,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
884,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
883,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
882,CA-2014-156244,2014-08-16,Standard Class,ADD-00170
881,CA-2014-127012,2014-08-15,Standard Class,ADD-00622
880,CA-2014-127012,2014-08-15,Standard Class,ADD-00622
879,CA-2014-127012,2014-08-15,Standard Class,ADD-00622
878,CA-2014-154641,2014-08-16,Standard Class,ADD-00056
877,CA-2014-110527,2014-08-16,Standard Class,ADD-00542
876,CA-2014-167850,2014-08-16,Standard Class,ADD-00180
875,CA-2014-161249,2014-08-13,Standard Class,ADD-00490
874,CA-2014-141901,2014-08-14,Standard Class,ADD-00574
873,CA-2014-166471,2014-08-13,Standard Class,ADD-00621
872,CA-2014-167850,2014-08-16,Standard Class,ADD-00180
871,CA-2014-166471,2014-08-13,Standard Class,ADD-00621
870,CA-2014-161249,2014-08-13,Standard Class,ADD-00490
869,CA-2014-169726,2014-08-13,Standard Class,ADD-00621
868,CA-2014-124478,2014-08-12,Standard Class,ADD-00265
867,CA-2014-156790,2014-08-10,Second Class,ADD-00150
866,CA-2014-124478,2014-08-12,Standard Class,ADD-00265
865,CA-2014-151708,2014-08-14,Standard Class,ADD-00496
864,CA-2014-124478,2014-08-12,Standard Class,ADD-00265
863,CA-2014-131450,2014-08-15,Standard Class,ADD-00540
862,CA-2014-131450,2014-08-15,Standard Class,ADD-00540
861,CA-2014-131450,2014-08-15,Standard Class,ADD-00540
860,CA-2014-124478,2014-08-12,Standard Class,ADD-00265
859,CA-2014-124478,2014-08-12,Standard Class,ADD-00265
858,CA-2014-151708,2014-08-14,Standard Class,ADD-00496
857,CA-2014-154669,2014-08-11,Second Class,ADD-00600
856,CA-2014-131450,2014-08-15,Standard Class,ADD-00540
855,CA-2014-115357,2014-08-11,Second Class,ADD-00129
854,CA-2014-137575,2014-08-11,Standard Class,ADD-00056
853,CA-2014-118962,2014-08-09,Standard Class,ADD-00515
852,CA-2014-150490,2014-08-11,Standard Class,ADD-00580
851,CA-2014-118962,2014-08-09,Standard Class,ADD-00515
850,CA-2014-150490,2014-08-11,Standard Class,ADD-00580
849,US-2014-117968,2014-08-07,Second Class,ADD-00028
848,US-2014-117968,2014-08-07,Second Class,ADD-00028
847,CA-2014-110065,2014-08-11,Standard Class,ADD-00053
846,CA-2014-124723,2014-08-12,Standard Class,ADD-00436
845,CA-2014-118962,2014-08-09,Standard Class,ADD-00515
844,CA-2014-110065,2014-08-11,Standard Class,ADD-00053
843,US-2014-117968,2014-08-07,Second Class,ADD-00028
842,CA-2014-150490,2014-08-11,Standard Class,ADD-00580
841,CA-2014-126361,2014-08-09,Second Class,ADD-00484
840,CA-2014-126361,2014-08-09,Second Class,ADD-00484
839,CA-2014-126361,2014-08-09,Second Class,ADD-00484
838,CA-2014-126361,2014-08-09,Second Class,ADD-00484
837,CA-2014-134215,2014-08-08,Standard Class,ADD-00023
836,CA-2014-134215,2014-08-08,Standard Class,ADD-00023
835,CA-2014-134215,2014-08-08,Standard Class,ADD-00023
834,CA-2014-126361,2014-08-09,Second Class,ADD-00484
833,CA-2014-126361,2014-08-09,Second Class,ADD-00484
832,CA-2014-125612,2014-08-08,Standard Class,ADD-00056
831,CA-2014-125612,2014-08-08,Standard Class,ADD-00056
830,CA-2014-133690,2014-08-05,First Class,ADD-00465
829,CA-2014-133690,2014-08-05,First Class,ADD-00465
828,CA-2014-128986,2014-08-05,Second Class,ADD-00496
827,CA-2014-125612,2014-08-08,Standard Class,ADD-00056
826,US-2014-106299,2014-08-08,Standard Class,ADD-00367
825,US-2014-106299,2014-08-08,Standard Class,ADD-00367
824,US-2014-106299,2014-08-08,Standard Class,ADD-00367
823,CA-2014-162684,2014-08-06,Standard Class,ADD-00080
822,CA-2014-117345,2014-08-05,Standard Class,ADD-00123
821,CA-2014-152296,2014-08-03,First Class,ADD-00580
820,CA-2014-117345,2014-08-05,Standard Class,ADD-00123
819,CA-2014-117345,2014-08-05,Standard Class,ADD-00123
818,CA-2014-117345,2014-08-05,Standard Class,ADD-00123
817,CA-2014-111192,2014-08-05,Standard Class,ADD-00621
816,CA-2014-131541,2014-07-28,Same Day,ADD-00153
815,CA-2014-131541,2014-07-28,Same Day,ADD-00153
814,CA-2014-131541,2014-07-28,Same Day,ADD-00153
813,US-2014-150126,2014-08-02,Standard Class,ADD-00056
812,CA-2014-124709,2014-07-29,Second Class,ADD-00580
